telemetry_id,machine_id,timestamp,vibration_mm_s,temperature_celsius,current_ampere,pressure_bar,operating_rpm,machine_state
TEL-11147,MCH-STABILIZER-01,2026-07-07 19:00:00,2.02,59.2,38.5,152.4,0.0,RUNNING
TEL-11148,MCH-TESTING-01,2026-07-07 19:00:00,2.33,57.0,39.6,153.6,0.0,RUNNING
TEL-11149,MCH-COILING-01,2026-07-07 20:00:00,1.77,49.8,38.2,154.7,1459.3,RUNNING
TEL-11150,MCH-COILING-02,2026-07-07 20:00:00,2.13,57.9,40.2,153.0,1458.4,RUNNING
TEL-11151,MCH-HEATTREAT-01,2026-07-07 20:00:00,0.97,849.0,36.8,161.6,0.0,RUNNING
TEL-11152,MCH-TEMPERING-01,2026-07-07 20:00:00,2.21,56.1,39.4,155.0,0.0,RUNNING
TEL-11153,MCH-SHOTPEEN-01,2026-07-07 20:00:00,1.38,54.6,35.6,157.5,0.0,RUNNING
TEL-11154,MCH-STABILIZER-01,2026-07-07 20:00:00,1.91,54.7,39.3,154.0,0.0,RUNNING
TEL-11155,MCH-TESTING-01,2026-07-07 20:00:00,2.09,56.3,39.9,150.5,0.0,RUNNING
TEL-11156,MCH-COILING-01,2026-07-07 21:00:00,1.73,50.2,35.6,160.4,1443.5,RUNNING
TEL-11157,MCH-COILING-02,2026-07-07 21:00:00,2.26,55.6,38.3,153.7,1440.2,RUNNING
TEL-11158,MCH-HEATTREAT-01,2026-07-07 21:00:00,1.0,849.9,34.7,159.3,0.0,RUNNING
TEL-11159,MCH-TEMPERING-01,2026-07-07 21:00:00,1.85,60.2,40.2,152.1,0.0,RUNNING
TEL-11160,MCH-SHOTPEEN-01,2026-07-07 21:00:00,1.2,52.8,36.4,158.8,0.0,RUNNING
TEL-11161,MCH-STABILIZER-01,2026-07-07 21:00:00,2.07,57.3,39.6,153.0,0.0,IDLE
TEL-11162,MCH-TESTING-01,2026-07-07 21:00:00,2.11,56.0,39.5,155.1,0.0,RUNNING
TEL-11163,MCH-COILING-01,2026-07-07 22:00:00,1.9,54.7,36.7,158.1,1457.1,RUNNING
TEL-11164,MCH-COILING-02,2026-07-07 22:00:00,2.35,58.1,40.2,154.8,1443.9,RUNNING
TEL-11165,MCH-HEATTREAT-01,2026-07-07 22:00:00,1.16,850.0,35.1,161.5,0.0,RUNNING
TEL-11166,MCH-TEMPERING-01,2026-07-07 22:00:00,2.01,59.9,38.1,154.8,0.0,RUNNING
TEL-11167,MCH-SHOTPEEN-01,2026-07-07 22:00:00,1.41,49.8,37.6,156.8,0.0,RUNNING
TEL-11168,MCH-STABILIZER-01,2026-07-07 22:00:00,1.95,60.0,39.7,155.6,0.0,RUNNING
TEL-11169,MCH-TESTING-01,2026-07-07 22:00:00,2.25,62.1,39.9,156.2,0.0,RUNNING
TEL-11170,MCH-COILING-01,2026-07-07 23:00:00,1.58,54.0,36.3,157.4,1442.6,RUNNING
TEL-11171,MCH-COILING-02,2026-07-07 23:00:00,2.18,55.7,40.2,155.0,1446.4,RUNNING
TEL-11172,MCH-HEATTREAT-01,2026-07-07 23:00:00,1.18,851.4,34.4,156.8,0.0,RUNNING
TEL-11173,MCH-TEMPERING-01,2026-07-07 23:00:00,1.96,58.8,39.0,151.8,0.0,RUNNING
TEL-11174,MCH-SHOTPEEN-01,2026-07-07 23:00:00,1.13,54.4,35.4,160.1,0.0,RUNNING
TEL-11175,MCH-STABILIZER-01,2026-07-07 23:00:00,1.9,54.2,37.9,153.1,0.0,RUNNING
TEL-11176,MCH-TESTING-01,2026-07-07 23:00:00,2.21,56.1,40.6,154.3,0.0,RUNNING
TEL-11177,MCH-COILING-01,2026-07-08 00:00:00,1.69,55.1,37.8,159.5,1446.9,RUNNING
TEL-11178,MCH-COILING-02,2026-07-08 00:00:00,2.43,59.1,38.9,152.7,1459.9,RUNNING
TEL-11179,MCH-HEATTREAT-01,2026-07-08 00:00:00,1.03,855.7,36.6,158.1,0.0,RUNNING
TEL-11180,MCH-TEMPERING-01,2026-07-08 00:00:00,2.11,60.6,40.1,151.3,0.0,RUNNING
TEL-11181,MCH-SHOTPEEN-01,2026-07-08 00:00:00,1.4,50.9,35.6,159.4,0.0,RUNNING
TEL-11182,MCH-STABILIZER-01,2026-07-08 00:00:00,2.05,56.4,40.7,155.9,0.0,IDLE
TEL-11183,MCH-TESTING-01,2026-07-08 00:00:00,2.18,60.9,40.2,153.7,0.0,RUNNING
TEL-11184,MCH-COILING-01,2026-07-08 01:00:00,1.75,52.5,37.9,155.2,1440.5,RUNNING
TEL-11185,MCH-COILING-02,2026-07-08 01:00:00,2.25,61.0,38.9,150.5,1440.5,RUNNING
TEL-11186,MCH-HEATTREAT-01,2026-07-08 01:00:00,1.01,855.2,35.9,159.5,0.0,RUNNING
TEL-11187,MCH-TEMPERING-01,2026-07-08 01:00:00,2.3,55.9,38.8,153.0,0.0,RUNNING
TEL-11188,MCH-SHOTPEEN-01,2026-07-08 01:00:00,1.23,52.5,36.6,158.9,0.0,RUNNING
TEL-11189,MCH-STABILIZER-01,2026-07-08 01:00:00,1.92,59.3,37.8,154.5,0.0,RUNNING
TEL-11190,MCH-TESTING-01,2026-07-08 01:00:00,2.19,59.7,38.6,153.4,0.0,RUNNING
TEL-11191,MCH-COILING-01,2026-07-08 02:00:00,1.99,56.1,37.2,156.0,1447.9,RUNNING
TEL-11192,MCH-COILING-02,2026-07-08 02:00:00,2.42,62.2,40.8,155.8,1455.0,RUNNING
TEL-11193,MCH-HEATTREAT-01,2026-07-08 02:00:00,0.93,851.7,35.6,156.4,0.0,RUNNING
TEL-11194,MCH-TEMPERING-01,2026-07-08 02:00:00,2.23,59.6,40.6,151.6,0.0,RUNNING
TEL-11195,MCH-SHOTPEEN-01,2026-07-08 02:00:00,1.44,50.5,37.3,159.8,0.0,RUNNING
TEL-11196,MCH-STABILIZER-01,2026-07-08 02:00:00,2.14,58.7,39.2,153.5,0.0,RUNNING
TEL-11197,MCH-TESTING-01,2026-07-08 02:00:00,2.55,62.6,41.1,149.9,0.0,RUNNING
TEL-11198,MCH-COILING-01,2026-07-08 03:00:00,1.7,55.3,36.8,156.6,1453.2,RUNNING
TEL-11199,MCH-COILING-02,2026-07-08 03:00:00,2.31,56.2,39.6,155.8,1462.9,RUNNING
TEL-11200,MCH-HEATTREAT-01,2026-07-08 03:00:00,1.25,855.2,36.8,157.5,0.0,RUNNING
TEL-11201,MCH-TEMPERING-01,2026-07-08 03:00:00,2.01,58.2,39.7,155.9,0.0,RUNNING
TEL-11202,MCH-SHOTPEEN-01,2026-07-08 03:00:00,1.14,53.9,36.1,158.9,0.0,RUNNING
TEL-11203,MCH-STABILIZER-01,2026-07-08 03:00:00,2.24,55.5,39.1,151.7,0.0,RUNNING
TEL-11204,MCH-TESTING-01,2026-07-08 03:00:00,2.25,57.7,40.9,153.7,0.0,RUNNING
TEL-11205,MCH-COILING-01,2026-07-08 04:00:00,1.86,54.7,36.3,159.5,1462.1,RUNNING
TEL-11206,MCH-COILING-02,2026-07-08 04:00:00,2.16,57.4,39.8,155.6,1438.7,RUNNING
TEL-11207,MCH-HEATTREAT-01,2026-07-08 04:00:00,1.12,854.1,34.9,159.9,0.0,RUNNING
TEL-11208,MCH-TEMPERING-01,2026-07-08 04:00:00,2.32,59.8,39.8,154.6,0.0,RUNNING
TEL-11209,MCH-SHOTPEEN-01,2026-07-08 04:00:00,1.38,53.5,36.4,158.7,0.0,RUNNING
TEL-11210,MCH-STABILIZER-01,2026-07-08 04:00:00,2.24,59.7,38.4,151.7,0.0,RUNNING
TEL-11211,MCH-TESTING-01,2026-07-08 04:00:00,2.19,61.1,41.4,154.2,0.0,RUNNING
TEL-11212,MCH-COILING-01,2026-07-08 05:00:00,1.83,55.6,38.7,157.4,1435.1,RUNNING
TEL-11213,MCH-COILING-02,2026-07-08 05:00:00,2.28,61.2,41.3,152.1,1446.0,RUNNING
TEL-11214,MCH-HEATTREAT-01,2026-07-08 05:00:00,1.23,852.7,36.4,157.1,0.0,RUNNING
TEL-11215,MCH-TEMPERING-01,2026-07-08 05:00:00,2.17,57.9,38.4,156.4,0.0,RUNNING
TEL-11216,MCH-SHOTPEEN-01,2026-07-08 05:00:00,1.29,51.6,37.0,155.8,0.0,RUNNING
TEL-11217,MCH-STABILIZER-01,2026-07-08 05:00:00,2.21,59.0,39.6,152.9,0.0,RUNNING
TEL-11218,MCH-TESTING-01,2026-07-08 05:00:00,2.2,62.8,40.7,152.7,0.0,RUNNING
TEL-11219,MCH-COILING-01,2026-07-08 06:00:00,1.88,54.6,37.0,159.9,1445.0,RUNNING
TEL-11220,MCH-COILING-02,2026-07-08 06:00:00,2.15,60.5,40.8,154.4,1436.6,RUNNING
TEL-11221,MCH-HEATTREAT-01,2026-07-08 06:00:00,0.98,852.5,35.8,161.7,0.0,RUNNING
TEL-11222,MCH-TEMPERING-01,2026-07-08 06:00:00,2.29,61.3,39.6,152.8,0.0,RUNNING
TEL-11223,MCH-SHOTPEEN-01,2026-07-08 06:00:00,1.49,53.6,36.4,158.0,0.0,RUNNING
TEL-11224,MCH-STABILIZER-01,2026-07-08 06:00:00,2.17,55.7,40.3,153.4,0.0,RUNNING
TEL-11225,MCH-TESTING-01,2026-07-08 06:00:00,2.45,60.1,41.0,154.9,0.0,RUNNING
TEL-11226,MCH-COILING-01,2026-07-08 07:00:00,1.86,51.1,36.2,158.1,1443.7,RUNNING
TEL-11227,MCH-COILING-02,2026-07-08 07:00:00,2.16,60.6,40.5,150.2,1456.8,RUNNING
TEL-11228,MCH-HEATTREAT-01,2026-07-08 07:00:00,1.18,855.8,35.1,161.5,0.0,RUNNING
TEL-11229,MCH-TEMPERING-01,2026-07-08 07:00:00,2.29,60.9,38.2,156.6,0.0,RUNNING
TEL-11230,MCH-SHOTPEEN-01,2026-07-08 07:00:00,1.11,55.1,37.2,158.4,0.0,RUNNING
TEL-11231,MCH-STABILIZER-01,2026-07-08 07:00:00,2.14,57.1,37.9,152.5,0.0,RUNNING
TEL-11232,MCH-TESTING-01,2026-07-08 07:00:00,2.43,62.5,40.6,152.0,0.0,RUNNING
TEL-11233,MCH-COILING-01,2026-07-08 08:00:00,2.0,54.3,38.2,159.2,1454.5,RUNNING
TEL-11234,MCH-COILING-02,2026-07-08 08:00:00,2.33,58.1,38.7,150.7,1449.7,RUNNING
TEL-11235,MCH-HEATTREAT-01,2026-07-08 08:00:00,1.11,849.5,36.3,159.2,0.0,RUNNING
TEL-11236,MCH-TEMPERING-01,2026-07-08 08:00:00,2.25,60.0,38.5,153.7,0.0,RUNNING
TEL-11237,MCH-SHOTPEEN-01,2026-07-08 08:00:00,1.27,52.4,35.5,155.3,0.0,RUNNING
TEL-11238,MCH-STABILIZER-01,2026-07-08 08:00:00,2.21,55.6,40.2,151.2,0.0,RUNNING
TEL-11239,MCH-TESTING-01,2026-07-08 08:00:00,2.37,61.6,40.1,152.9,0.0,RUNNING
TEL-11240,MCH-COILING-01,2026-07-08 09:00:00,1.97,55.2,36.2,158.5,1464.0,RUNNING
TEL-11241,MCH-COILING-02,2026-07-08 09:00:00,2.14,59.6,38.9,153.5,1459.0,RUNNING
TEL-11242,MCH-HEATTREAT-01,2026-07-08 09:00:00,0.96,850.7,35.1,159.1,0.0,RUNNING
TEL-11243,MCH-TEMPERING-01,2026-07-08 09:00:00,1.96,61.2,39.5,152.9,0.0,RUNNING
TEL-11244,MCH-SHOTPEEN-01,2026-07-08 09:00:00,1.26,54.8,35.2,156.7,0.0,RUNNING
TEL-11245,MCH-STABILIZER-01,2026-07-08 09:00:00,2.1,59.5,39.8,153.7,0.0,RUNNING
TEL-11246,MCH-TESTING-01,2026-07-08 09:00:00,2.43,59.7,41.6,151.9,0.0,RUNNING
TEL-11247,MCH-COILING-01,2026-07-08 10:00:00,1.77,50.7,38.3,155.4,1440.6,RUNNING
TEL-11248,MCH-COILING-02,2026-07-08 10:00:00,2.4,61.9,40.1,151.5,1445.8,RUNNING
TEL-11249,MCH-HEATTREAT-01,2026-07-08 10:00:00,1.16,849.8,35.4,158.0,0.0,RUNNING
TEL-11250,MCH-TEMPERING-01,2026-07-08 10:00:00,2.11,55.4,38.7,153.3,0.0,RUNNING
TEL-11251,MCH-SHOTPEEN-01,2026-07-08 10:00:00,1.31,49.1,37.4,160.8,0.0,RUNNING
TEL-11252,MCH-STABILIZER-01,2026-07-08 10:00:00,1.97,56.9,39.7,156.0,0.0,RUNNING
TEL-11253,MCH-TESTING-01,2026-07-08 10:00:00,2.32,57.3,41.6,152.4,0.0,IDLE
TEL-11254,MCH-COILING-01,2026-07-08 11:00:00,1.92,50.6,36.2,154.6,1451.5,RUNNING
TEL-11255,MCH-COILING-02,2026-07-08 11:00:00,2.32,58.1,39.3,151.8,1461.1,RUNNING
TEL-11256,MCH-HEATTREAT-01,2026-07-08 11:00:00,0.91,851.8,37.5,158.0,0.0,RUNNING
TEL-11257,MCH-TEMPERING-01,2026-07-08 11:00:00,2.32,56.0,40.1,152.6,0.0,RUNNING
TEL-11258,MCH-SHOTPEEN-01,2026-07-08 11:00:00,1.29,52.1,37.3,160.1,0.0,RUNNING
TEL-11259,MCH-STABILIZER-01,2026-07-08 11:00:00,2.14,60.3,38.3,156.7,0.0,RUNNING
TEL-11260,MCH-TESTING-01,2026-07-08 11:00:00,2.29,61.1,41.5,153.0,0.0,RUNNING
TEL-11261,MCH-COILING-01,2026-07-08 12:00:00,2.02,53.1,36.2,154.0,1450.4,RUNNING
TEL-11262,MCH-COILING-02,2026-07-08 12:00:00,2.12,58.2,40.5,150.5,1456.8,RUNNING
TEL-11263,MCH-HEATTREAT-01,2026-07-08 12:00:00,1.19,851.0,36.5,160.0,0.0,RUNNING
TEL-11264,MCH-TEMPERING-01,2026-07-08 12:00:00,2.34,60.0,39.5,152.4,0.0,RUNNING
TEL-11265,MCH-SHOTPEEN-01,2026-07-08 12:00:00,1.47,54.4,37.7,156.7,0.0,RUNNING
TEL-11266,MCH-STABILIZER-01,2026-07-08 12:00:00,2.27,57.1,38.7,151.6,0.0,RUNNING
TEL-11267,MCH-TESTING-01,2026-07-08 12:00:00,2.45,62.5,39.1,150.1,0.0,RUNNING
TEL-11268,MCH-COILING-01,2026-07-08 13:00:00,1.9,53.3,38.4,159.7,1447.7,RUNNING
TEL-11269,MCH-COILING-02,2026-07-08 13:00:00,2.36,58.8,39.9,156.2,1461.6,RUNNING
TEL-11270,MCH-HEATTREAT-01,2026-07-08 13:00:00,1.07,853.4,37.4,160.2,0.0,RUNNING
TEL-11271,MCH-TEMPERING-01,2026-07-08 13:00:00,2.23,59.7,38.7,155.2,0.0,RUNNING
TEL-11272,MCH-SHOTPEEN-01,2026-07-08 13:00:00,1.42,54.4,36.8,158.5,0.0,RUNNING
TEL-11273,MCH-STABILIZER-01,2026-07-08 13:00:00,2.28,58.8,40.4,154.2,0.0,RUNNING
TEL-11274,MCH-TESTING-01,2026-07-08 13:00:00,2.18,61.8,40.2,155.5,0.0,RUNNING
TEL-11275,MCH-COILING-01,2026-07-08 14:00:00,1.83,52.5,36.2,159.5,1442.5,RUNNING
TEL-11276,MCH-COILING-02,2026-07-08 14:00:00,2.38,56.5,39.2,152.0,1441.4,RUNNING
TEL-11277,MCH-HEATTREAT-01,2026-07-08 14:00:00,1.14,850.8,35.5,161.4,0.0,RUNNING
TEL-11278,MCH-TEMPERING-01,2026-07-08 14:00:00,2.28,55.1,39.3,154.5,0.0,RUNNING
TEL-11279,MCH-SHOTPEEN-01,2026-07-08 14:00:00,1.23,52.7,36.2,157.0,0.0,IDLE
TEL-11280,MCH-STABILIZER-01,2026-07-08 14:00:00,2.25,55.7,38.8,151.6,0.0,RUNNING
TEL-11281,MCH-TESTING-01,2026-07-08 14:00:00,2.19,59.7,39.1,150.5,0.0,RUNNING
TEL-11282,MCH-COILING-01,2026-07-08 15:00:00,1.74,54.3,36.5,156.3,1444.0,RUNNING
TEL-11283,MCH-COILING-02,2026-07-08 15:00:00,2.14,61.0,38.7,152.8,1460.2,RUNNING
TEL-11284,MCH-HEATTREAT-01,2026-07-08 15:00:00,1.05,852.2,35.7,161.0,0.0,RUNNING
TEL-11285,MCH-TEMPERING-01,2026-07-08 15:00:00,2.03,55.1,39.1,155.2,0.0,RUNNING
TEL-11286,MCH-SHOTPEEN-01,2026-07-08 15:00:00,1.16,50.0,36.7,158.9,0.0,RUNNING
TEL-11287,MCH-STABILIZER-01,2026-07-08 15:00:00,2.06,58.0,40.2,155.3,0.0,RUNNING
TEL-11288,MCH-TESTING-01,2026-07-08 15:00:00,2.46,62.1,40.1,155.3,0.0,RUNNING
TEL-11289,MCH-COILING-01,2026-07-08 16:00:00,1.84,50.8,36.1,154.1,1439.7,RUNNING
TEL-11290,MCH-COILING-02,2026-07-08 16:00:00,2.38,57.3,40.4,152.2,1464.3,RUNNING
TEL-11291,MCH-HEATTREAT-01,2026-07-08 16:00:00,1.08,851.2,36.1,160.3,0.0,RUNNING
TEL-11292,MCH-TEMPERING-01,2026-07-08 16:00:00,2.01,58.2,38.7,155.4,0.0,RUNNING
TEL-11293,MCH-SHOTPEEN-01,2026-07-08 16:00:00,1.49,50.3,37.7,156.1,0.0,RUNNING
TEL-11294,MCH-STABILIZER-01,2026-07-08 16:00:00,2.22,59.0,39.3,152.1,0.0,RUNNING
TEL-11295,MCH-TESTING-01,2026-07-08 16:00:00,2.39,60.5,39.3,150.6,0.0,IDLE
TEL-11296,MCH-COILING-01,2026-07-08 17:00:00,2.08,56.1,37.1,157.7,1437.7,RUNNING
TEL-11297,MCH-COILING-02,2026-07-08 17:00:00,2.23,57.7,40.2,151.6,1445.1,RUNNING
TEL-11298,MCH-HEATTREAT-01,2026-07-08 17:00:00,1.11,853.5,35.5,157.4,0.0,RUNNING
TEL-11299,MCH-TEMPERING-01,2026-07-08 17:00:00,2.09,57.6,38.9,151.0,0.0,IDLE
TEL-11300,MCH-SHOTPEEN-01,2026-07-08 17:00:00,1.11,53.5,35.9,157.7,0.0,RUNNING
TEL-11301,MCH-STABILIZER-01,2026-07-08 17:00:00,1.93,55.6,40.6,153.2,0.0,RUNNING
TEL-11302,MCH-TESTING-01,2026-07-08 17:00:00,2.19,56.4,40.3,155.0,0.0,RUNNING
TEL-11303,MCH-COILING-01,2026-07-08 18:00:00,1.98,52.4,38.2,157.1,1446.1,RUNNING
TEL-11304,MCH-COILING-02,2026-07-08 18:00:00,2.15,58.2,41.0,151.0,1457.3,RUNNING
TEL-11305,MCH-HEATTREAT-01,2026-07-08 18:00:00,1.14,855.3,36.6,156.9,0.0,RUNNING
TEL-11306,MCH-TEMPERING-01,2026-07-08 18:00:00,2.32,55.3,39.6,152.8,0.0,RUNNING
TEL-11307,MCH-SHOTPEEN-01,2026-07-08 18:00:00,1.49,50.0,37.4,155.1,0.0,RUNNING
TEL-11308,MCH-STABILIZER-01,2026-07-08 18:00:00,2.11,56.1,40.4,156.2,0.0,RUNNING
TEL-11309,MCH-TESTING-01,2026-07-08 18:00:00,2.54,62.1,40.0,154.1,0.0,RUNNING
TEL-11310,MCH-COILING-01,2026-07-08 19:00:00,1.71,52.8,38.6,157.0,1435.7,RUNNING
TEL-11311,MCH-COILING-02,2026-07-08 19:00:00,2.35,56.6,38.5,153.6,1458.8,RUNNING
TEL-11312,MCH-HEATTREAT-01,2026-07-08 19:00:00,1.21,851.9,36.7,161.0,0.0,RUNNING
TEL-11313,MCH-TEMPERING-01,2026-07-08 19:00:00,2.02,59.7,39.1,155.4,0.0,RUNNING
TEL-11314,MCH-SHOTPEEN-01,2026-07-08 19:00:00,1.2,49.9,35.7,156.2,0.0,RUNNING
TEL-11315,MCH-STABILIZER-01,2026-07-08 19:00:00,2.24,59.6,39.1,155.3,0.0,RUNNING
TEL-11316,MCH-TESTING-01,2026-07-08 19:00:00,2.28,57.8,40.7,153.1,0.0,RUNNING
TEL-11317,MCH-COILING-01,2026-07-08 20:00:00,1.7,51.6,35.9,154.9,1461.5,RUNNING
TEL-11318,MCH-COILING-02,2026-07-08 20:00:00,2.18,60.9,40.3,151.7,1459.7,RUNNING
TEL-11319,MCH-HEATTREAT-01,2026-07-08 20:00:00,0.91,851.6,36.4,158.0,0.0,RUNNING
TEL-11320,MCH-TEMPERING-01,2026-07-08 20:00:00,2.23,58.4,40.1,153.2,0.0,RUNNING
TEL-11321,MCH-SHOTPEEN-01,2026-07-08 20:00:00,1.22,49.1,37.7,159.8,0.0,RUNNING
TEL-11322,MCH-STABILIZER-01,2026-07-08 20:00:00,2.28,55.6,40.7,154.3,0.0,RUNNING
TEL-11323,MCH-TESTING-01,2026-07-08 20:00:00,2.47,61.4,38.9,154.3,0.0,RUNNING
TEL-11324,MCH-COILING-01,2026-07-08 21:00:00,1.94,55.7,37.7,157.3,1459.5,RUNNING
TEL-11325,MCH-COILING-02,2026-07-08 21:00:00,2.18,59.5,40.8,154.7,1439.7,RUNNING
TEL-11326,MCH-HEATTREAT-01,2026-07-08 21:00:00,1.2,851.8,37.3,156.3,0.0,RUNNING
TEL-11327,MCH-TEMPERING-01,2026-07-08 21:00:00,2.02,60.5,38.5,153.7,0.0,RUNNING
TEL-11328,MCH-SHOTPEEN-01,2026-07-08 21:00:00,1.35,48.8,35.7,155.9,0.0,RUNNING
TEL-11329,MCH-STABILIZER-01,2026-07-08 21:00:00,2.14,54.9,38.0,152.5,0.0,RUNNING
TEL-11330,MCH-TESTING-01,2026-07-08 21:00:00,2.54,57.0,40.2,154.1,0.0,RUNNING
TEL-11331,MCH-COILING-01,2026-07-08 22:00:00,1.92,52.5,35.9,158.9,1457.9,RUNNING
TEL-11332,MCH-COILING-02,2026-07-08 22:00:00,2.09,57.3,38.6,151.0,1453.8,IDLE
TEL-11333,MCH-HEATTREAT-01,2026-07-08 22:00:00,1.3,855.6,34.9,160.2,0.0,RUNNING
TEL-11334,MCH-TEMPERING-01,2026-07-08 22:00:00,2.23,56.2,39.4,154.1,0.0,RUNNING
TEL-11335,MCH-SHOTPEEN-01,2026-07-08 22:00:00,1.16,50.8,35.7,155.2,0.0,RUNNING
TEL-11336,MCH-STABILIZER-01,2026-07-08 22:00:00,2.14,55.2,40.3,151.7,0.0,RUNNING
TEL-11337,MCH-TESTING-01,2026-07-08 22:00:00,2.36,61.8,39.0,155.3,0.0,IDLE
TEL-11338,MCH-COILING-01,2026-07-08 23:00:00,1.85,51.0,37.8,155.3,1461.4,RUNNING
TEL-11339,MCH-COILING-02,2026-07-08 23:00:00,2.42,61.1,38.7,151.2,1438.3,RUNNING
TEL-11340,MCH-HEATTREAT-01,2026-07-08 23:00:00,1.29,851.7,36.5,156.5,0.0,RUNNING
TEL-11341,MCH-TEMPERING-01,2026-07-08 23:00:00,2.32,60.7,39.8,151.8,0.0,RUNNING
TEL-11342,MCH-SHOTPEEN-01,2026-07-08 23:00:00,1.33,53.1,35.7,158.9,0.0,RUNNING
TEL-11343,MCH-STABILIZER-01,2026-07-08 23:00:00,2.22,56.7,38.1,156.5,0.0,RUNNING
TEL-11344,MCH-TESTING-01,2026-07-08 23:00:00,2.53,61.6,40.7,150.2,0.0,IDLE
TEL-11345,MCH-COILING-01,2026-07-09 00:00:00,2.05,54.3,36.6,154.2,1446.3,RUNNING
TEL-11346,MCH-COILING-02,2026-07-09 00:00:00,2.46,57.5,41.1,153.9,1445.5,RUNNING
TEL-11347,MCH-HEATTREAT-01,2026-07-09 00:00:00,1.15,854.9,35.0,156.7,0.0,RUNNING
TEL-11348,MCH-TEMPERING-01,2026-07-09 00:00:00,2.46,58.4,39.7,152.5,0.0,RUNNING
TEL-11349,MCH-SHOTPEEN-01,2026-07-09 00:00:00,1.19,52.4,35.7,159.5,0.0,RUNNING
TEL-11350,MCH-STABILIZER-01,2026-07-09 00:00:00,1.14,51.3,37.6,156.4,0.0,RUNNING
TEL-11351,MCH-TESTING-01,2026-07-09 00:00:00,2.47,63.4,41.2,149.7,0.0,RUNNING
TEL-11352,MCH-COILING-01,2026-07-09 01:00:00,2.08,57.0,36.7,154.8,1435.7,RUNNING
TEL-11353,MCH-COILING-02,2026-07-09 01:00:00,2.29,57.7,39.0,150.8,1443.2,RUNNING
TEL-11354,MCH-HEATTREAT-01,2026-07-09 01:00:00,1.28,852.5,36.0,156.9,0.0,RUNNING
TEL-11355,MCH-TEMPERING-01,2026-07-09 01:00:00,2.15,56.1,41.1,152.7,0.0,RUNNING
TEL-11356,MCH-SHOTPEEN-01,2026-07-09 01:00:00,1.18,49.7,37.9,157.9,0.0,RUNNING
TEL-11357,MCH-STABILIZER-01,2026-07-09 01:00:00,1.28,54.0,36.1,161.0,0.0,RUNNING
TEL-11358,MCH-TESTING-01,2026-07-09 01:00:00,2.57,60.6,41.6,150.6,0.0,RUNNING
TEL-11359,MCH-COILING-01,2026-07-09 02:00:00,2.0,51.6,38.1,158.5,1457.0,RUNNING
TEL-11360,MCH-COILING-02,2026-07-09 02:00:00,2.42,56.2,41.2,155.5,1450.0,RUNNING
TEL-11361,MCH-HEATTREAT-01,2026-07-09 02:00:00,1.25,853.9,35.5,160.0,0.0,RUNNING
TEL-11362,MCH-TEMPERING-01,2026-07-09 02:00:00,2.46,61.4,40.3,154.0,0.0,RUNNING
TEL-11363,MCH-SHOTPEEN-01,2026-07-09 02:00:00,1.07,53.3,35.7,159.2,0.0,RUNNING
TEL-11364,MCH-STABILIZER-01,2026-07-09 02:00:00,1.2,49.2,35.4,156.6,0.0,RUNNING
TEL-11365,MCH-TESTING-01,2026-07-09 02:00:00,2.62,59.4,40.0,151.2,0.0,RUNNING
TEL-11366,MCH-COILING-01,2026-07-09 03:00:00,2.1,51.5,37.6,159.5,1447.4,RUNNING
TEL-11367,MCH-COILING-02,2026-07-09 03:00:00,2.45,58.9,41.4,151.9,1462.8,RUNNING
TEL-11368,MCH-HEATTREAT-01,2026-07-09 03:00:00,1.08,853.1,35.2,158.3,0.0,RUNNING
TEL-11369,MCH-TEMPERING-01,2026-07-09 03:00:00,2.34,60.2,40.3,154.3,0.0,RUNNING
TEL-11370,MCH-SHOTPEEN-01,2026-07-09 03:00:00,1.42,49.1,35.4,160.1,0.0,RUNNING
TEL-11371,MCH-STABILIZER-01,2026-07-09 03:00:00,0.97,53.8,35.1,160.0,0.0,RUNNING
TEL-11372,MCH-TESTING-01,2026-07-09 03:00:00,2.46,61.1,40.4,154.2,0.0,RUNNING
TEL-11373,MCH-COILING-01,2026-07-09 04:00:00,2.11,52.0,38.4,156.9,1438.4,RUNNING
TEL-11374,MCH-COILING-02,2026-07-09 04:00:00,2.5,58.4,40.9,152.7,1462.2,RUNNING
TEL-11375,MCH-HEATTREAT-01,2026-07-09 04:00:00,1.25,852.1,37.5,160.3,0.0,RUNNING
TEL-11376,MCH-TEMPERING-01,2026-07-09 04:00:00,2.19,60.1,39.3,155.6,0.0,RUNNING
TEL-11377,MCH-SHOTPEEN-01,2026-07-09 04:00:00,1.33,48.5,37.8,155.2,0.0,IDLE
TEL-11378,MCH-STABILIZER-01,2026-07-09 04:00:00,1.28,53.2,36.4,159.9,0.0,RUNNING
TEL-11379,MCH-TESTING-01,2026-07-09 04:00:00,2.31,60.7,40.2,152.7,0.0,RUNNING
TEL-11380,MCH-COILING-01,2026-07-09 05:00:00,2.01,53.2,36.3,159.1,1447.9,RUNNING
TEL-11381,MCH-COILING-02,2026-07-09 05:00:00,2.28,60.8,39.7,151.8,1439.8,RUNNING
TEL-11382,MCH-HEATTREAT-01,2026-07-09 05:00:00,1.22,850.4,35.1,159.1,0.0,RUNNING
TEL-11383,MCH-TEMPERING-01,2026-07-09 05:00:00,2.38,61.8,40.9,151.1,0.0,RUNNING
TEL-11384,MCH-SHOTPEEN-01,2026-07-09 05:00:00,1.09,48.6,35.1,159.7,0.0,RUNNING
